177764,0,1965794496,Fri May 29 16:33:20 PDT 2009,stugoellis,"@Gemma_Rigby Well my neck hurts from moving out  you massage me, i massage u?! lol!"
720262,0,2260841066,Sat Jun 20 19:51:24 PDT 2009,hherbeck,"Relaxing evening with the hubby . . . watching a movie, cuddling . . . and he fell asleep   Should I wake him up?"
593744,0,2218319053,Wed Jun 17 22:15:56 PDT 2009,absolutelytrue,@JessicaVickery I don't have time to be bored.  It's all go from here.
361203,0,2046794500,Fri Jun 05 12:42:10 PDT 2009,TheBusBandit,That last #FRUSTRATION FRIDAY was inspired by @AndrewWeiland because he just reminded me about how fucking poor I am.
61880,0,1686892629,Sun May 03 07:07:33 PDT 2009,captains_girl,nice and sunny today but as per usual am stuck inside doing revision
639493,0,2234737732,Thu Jun 18 23:38:54 PDT 2009,ellievegaz,"Arrrrr, i shall resume my &quot;June Holiday Daily Routine&quot; thingy today. But i just ate curry chicken (fattening). I'm screwed. "
740967,0,2266131518,Sun Jun 21 07:57:50 PDT 2009,hypersweetums,"Is About To watch Princess Protection Plan ,, Im So Sad  Love You George And Miss You "
53103,0,1680050573,Sat May 02 10:47:17 PDT 2009,jsc184,I was sick for like 2 weeks  gluck
592338,0,2217929107,Wed Jun 17 21:36:25 PDT 2009,JKLeong,Eating dinner at Buca.  Lucky me
468683,0,2176048504,Mon Jun 15 02:45:50 PDT 2009,sarahrequiem,@tommcfly marvin makes me want to get a kitten! but my housemate is allergic
221103,0,1976765415,Sat May 30 19:00:21 PDT 2009,ausshiraz,@paperpixie I forgot the question
711066,0,2258103895,Sat Jun 20 15:23:35 PDT 2009,Goldsteinado,"@kkinsey Ha, thankfully not. Sorry you're so absolutely boiled.  No good. No good at all."
357870,0,2044981272,Fri Jun 05 10:04:09 PDT 2009,CeeJayLxEnts,"chilling in the apartment taking in some 'sister, sister'-GO HOME ROGER! lmao it's piss-a-ting it down with rain "
582070,0,2214488889,Wed Jun 17 16:48:57 PDT 2009,fauxangst,@garrymullen not yet but a bunch more ppl I know did so it's likely next week or the week after  so if you need any help Im volunteering.
345353,0,2015881932,Wed Jun 03 05:43:27 PDT 2009,Elb306,@sallyv63 Happy Birthday baby!!! I tried to stay up late enough to call you but I passed out
696986,0,2253689062,Sat Jun 20 08:35:07 PDT 2009,KaytlynJean,In GB! stupid rain i wanted to go to the pool
495185,0,2185157852,Mon Jun 15 16:58:22 PDT 2009,kaaathyy,@mindyyeung wthell thanks for the invite!
95954,0,1792417551,Wed May 13 23:04:36 PDT 2009,Xemnas,"@Wavness I am, but no one ever talks to me "
719744,0,2260689055,Sat Jun 20 19:37:13 PDT 2009,_annee,"@uyennguyen_ i know, and that means not enoght time to stalk "
342270,0,2015222663,Wed Jun 03 04:03:46 PDT 2009,_RebeccaCox,"so tired. don't know what im going to get for breaky.  going out aterr, soooo cbaaa "
571495,0,2208856588,Wed Jun 17 09:42:53 PDT 2009,IamBerry,@DaraV730 I would but I am already losing hours and hours to the sims 3 forum
408933,0,2059523654,Sat Jun 06 17:06:17 PDT 2009,ceciliaaaax,Ok so this wedding reception is kinda sorta getting boring and i wanna go home
182083,0,1967052039,Fri May 29 18:53:09 PDT 2009,Lrobins5,Just had a chat with my bestest friend that I havent talked to in months!! I miss her
580893,0,2214106179,Wed Jun 17 16:16:30 PDT 2009,WILEY0NE,@MCHammer WHY IS UR REALITY SHOW IN SO-CAL?  THAT'S A BUMMER!!!
213554,0,1975031545,Sat May 30 14:18:12 PDT 2009,DarkBelle,@RAZNKN I will. It's definitely feeling that way. I wanted soundcheck more than the other.   oh well.
408830,0,2059498308,Sat Jun 06 17:03:17 PDT 2009,iheartpreston,"@TaraLovesYoga i really want to, but i don't think i'll be able to go when they have class tomorrow  maybe i'll go on monday."
325727,0,2007636614,Tue Jun 02 12:55:55 PDT 2009,charmaineadrina,@ilianaarroyo stop feeling sick so you can come eat with me.
576055,0,2211426747,Wed Jun 17 12:50:28 PDT 2009,BazookaBG,@ddlovato Where would we be able to hear it? It's not on itunes
764813,0,2299119268,Tue Jun 23 12:31:32 PDT 2009,chelabailey,I'm cramping
500536,0,2186881126,Mon Jun 15 19:28:20 PDT 2009,kelly_mw,"Still awake arrrrrggggggghhhhhhh, I hate it when he goes away  miss you hunny x x"
202293,0,1972093569,Sat May 30 08:32:48 PDT 2009,Jarime,And no OT still  Come on 3.0 I need some OT.
502028,0,2187390505,Mon Jun 15 20:12:44 PDT 2009,maryxalicexhale,About to read and listen to music..while txting! I need to clear my head...BADLY!!
597926,0,2219389385,Thu Jun 18 00:25:37 PDT 2009,rak19,And the credit card bill arrived
112294,0,1825405803,Sun May 17 05:34:55 PDT 2009,maddimcgowan,@louisianawijaya ya sounds good. suss sang winter wonderland on the phone just then which gavin sings in the movie and i was like FML  hah
343977,0,2015572090,Wed Jun 03 05:00:33 PDT 2009,saintcreaghzy,"oh well, nsw still played good (especially dragons players), bad luck, feel down now "
420492,0,2062219983,Sat Jun 06 22:38:13 PDT 2009,FrecyMarieBaes,"It's not raining anymore... Dear sun, not so hot, PLEASE? "
261271,0,1985874261,Sun May 31 17:56:12 PDT 2009,smallz826,oh Im scared for New Moon...hated twilight...i really dont want to hate the whole movie series
675582,0,2248139150,Fri Jun 19 20:09:43 PDT 2009,mirwin,Each month Wired's design seems to evolve ever closer to that of advertorials.
482190,0,2179924006,Mon Jun 15 09:46:13 PDT 2009,herecomessunday,no more metro rides  i will miss DC a lot.
